TYPE,YEAR,MONTH,DOW,HOLIDAY_YN,TIME,REGION,DONG,GUBUN,ADDR,LO,LA,H_DONG,REG_CT,LABEL
승용,2020,4,금,0,3,진품돼지,관저동,생활불편신고,대전 서구 관저중로96번길 66 1층,127.338494,36.3,관저2동,4,2.준상습
승용,2020,4,금,0,5,둔산중학교,갈마동,생활불편신고,대전 서구 갈마역로25번길 70,127.372204,36.353292,갈마1동,315,3.상습
승용,2020,4,금,0,5,둔산중학교,갈마동,생활불편신고,대전 서구 갈마역로25번길 70,127.372204,36.353292,갈마1동,315,3.상습
승용,2020,4,금,0,11,소소한우,둔산동,생활불편신고,대전 서구 둔산중로40번길 20,127.387939,36.350003,둔산1동,9,2.준상습
승용,2020,4,금,0,12,보브헤어,탄방동,생활불편신고,대전 서구 문정로10번길 39,127.383032,36.345012,탄방동,26,3.상습
승용,2020,4,금,0,12,보브헤어,탄방동,생활불편신고,대전 서구 문정로10번길 39,127.383032,36.345012,탄방동,26,3.상습
승용,2020,4,금,0,12,처갓집,만년동,생활불편신고,대전 서구 만년남로3번길 1,127.376476,36.365328,만년동,28,3.상습
승용,2020,4,금,0,12,사루,괴정동,생활불편신고,대전 서구 가장로 74,127.382981,36.335945,괴정동,24,3.상습
승용,2020,4,금,0,12,둔산중학교,갈마동,생활불편신고,대전 서구 갈마역로25번길 70,127.372204,36.353292,갈마1동,315,3.상습
승용,2020,4,금,0,12,둔산중학교,갈마동,생활불편신고,대전 서구 갈마역로25번길 70,127.372204,36.353292,갈마1동,315,3.상습
승용,2020,4,금,0,16,숯불에구워,도마동,생활불편신고,대전 서구 도마로 36,127.374045,36.322308,도마1동,1,1.일반
승용,2020,4,금,0,16,T월드,둔산동,생활불편신고,대전 서구 대덕대로 223 대우토피아 1층 T월드,127.378847,36.352913,둔산2동,5,2.준상습
승용,2020,4,금,0,18,처갓집통닭,만년동,생활불편신고,대전 서구 만년남로3번길 1,127.376476,36.365328,만년동,28,3.상습
승용,2020,4,금,0,18,처갓집통닭,만년동,생활불편신고,대전 서구 만년남로3번길 1,127.376476,36.365328,만년동,28,3.상습
승용,2020,4,금,0,20,대도집,월평동,안전신문고,대전 서구 월평중로24번길 22,127.365159,36.356527,월평1동,73,3.상습
승용,2020,4,금,0,21,둔산중학교,갈마동,생활불편신고,대전 서구 갈마역로25번길 70,127.372204,36.353292,갈마1동,315,3.상습
승용,2020,4,토,1,0,처갓집통닭,만년동,생활불편신고,대전 서구 만년남로3번길 1,127.376476,36.365328,만년동,28,3.상습
승용,2020,4,토,1,13,사루,괴정동,생활불편신고,대전 서구 가장로 74,127.382981,36.335945,괴정동,24,3.상습
승용,2020,4,토,1,14,만년닭강정,관저동,안전신문고,대전 서구 관저로 154 103호,127.339062,36.298706,관저2동,1,1.일반
승용,2020,4,토,1,14,아메로와,둔산동,생활불편신고,대전 서구 대덕대로249번길 30,127.377804,36.355277,둔산2동,1,1.일반
승합,2020,4,토,1,15,예닮교회,관저동,안전신문고,대전 서구 관저중로80번길 28,127.336943,36.299162,관저2동,3,2.준상습
승용,2020,4,토,1,16,올레,탄방동,생활불편신고,대전 서구 문정로48번길 30,127.384177,36.345397,탄방동,19,3.상습
승용,2020,4,토,1,16,향우부동산,변동,생활불편신고,대전 서구 도마로 60 삼정하이츠,127.376921,36.322062,도마1동,24,3.상습
승용,2020,4,토,1,18,둔산중학교,갈마동,생활불편신고,대전 서구 갈마역로25번길 70,127.372204,36.353292,갈마1동,315,3.상습
승용,2020,4,토,1,18,둔산중학교,갈마동,생활불편신고,대전 서구 갈마역로25번길 70,127.372204,36.353292,갈마1동,315,3.상습
승용,2020,4,토,1,21,설빙,괴정동,생활불편신고,대전 서구 둔지로 17,127.376007,36.351447,둔산2동,1,1.일반
승용,2020,4,일,1,7,둔산중학교,갈마동,생활불편신고,대전 서구 갈마역로25번길 70,127.372204,36.353292,갈마1동,315,3.상습
승용,2020,4,일,1,7,둔산중학교,갈마동,생활불편신고,대전 서구 갈마역로25번길 70,127.372204,36.353292,갈마1동,315,3.상습
승용,2020,4,일,1,15,복수센트럴자이@,복수동,생활불편신고,대전 서구 복수서로 15,127.372225,36.306283,복수동,4,2.준상습
승용,2020,4,일,1,16,대도집,월평동,안전신문고,대전 서구 월평중로24번길 22,127.365159,36.356527,월평1동,73,3.상습
승용,2020,4,일,1,20,둔산중학교,갈마동,생활불편신고,대전 서구 갈마역로25번길 70,127.372204,36.353292,갈마1동,315,3.상습
승용,2020,4,일,1,20,둔산중학교,갈마동,생활불편신고,대전 서구 갈마역로25번길 70,127.372204,36.353292,갈마1동,315,3.상습
화물4톤이하,2020,4,일,1,22,향우공인중개사,도마동,생활불편신고,대전 서구 도마로 60 삼정하이츠,127.376921,36.322062,도마1동,24,3.상습
승용,2020,4,일,1,22,둔산중학교,갈마동,생활불편신고,대전 서구 갈마역로25번길 70,127.372204,36.353292,갈마1동,315,3.상습
승용,2020,4,월,0,0,본만쥬,갈마동,생활불편신고,대전 서구 갈마역로 11,127.373509,36.351686,갈마1동,75,3.상습
승용,2020,4,월,0,0,대도집,월평동,안전신문고,대전 서구 월평중로24번길 22,127.365159,36.356527,월평1동,73,3.상습
승용,2020,4,월,0,1,사루,괴정동,안전신문고,대전 서구 가장로 74,127.382981,36.335945,괴정동,24,3.상습
승용,2020,4,월,0,11,보브헤어,탄방동,생활불편신고,대전 서구 문정로10번길 39,127.383032,36.345012,탄방동,26,3.상습
승용,2020,4,월,0,11,보브헤어,탄방동,생활불편신고,대전 서구 문정로10번길 39,127.383032,36.345012,탄방동,26,3.상습
승용,2020,4,월,0,11,보브헤어,탄방동,생활불편신고,대전 서구 문정로10번길 39,127.383032,36.345012,탄방동,26,3.상습
화물4톤이하,2020,4,월,0,18,처갓집통닭,만년동,생활불편신고,대전 서구 만년남로3번길 1,127.376476,36.365328,만년동,28,3.상습
승용,2020,4,월,0,19,내동성당,내동,생활불편신고,대전 서구 도솔로252번길 19,127.378958,36.331932,내동,22,3.상습
승용,2020,4,월,0,19,둔산중학교,갈마동,생활불편신고,대전 서구 갈마역로25번길 70,127.372204,36.353292,갈마1동,315,3.상습
승용,2020,4,월,0,19,둔산중학교,갈마동,생활불편신고,대전 서구 갈마역로25번길 70,127.372204,36.353292,갈마1동,315,3.상습
승용,2020,4,화,0,19,대도집,월평동,안전신문고,대전 서구 월평중로24번길 22,127.365159,36.356527,월평1동,73,3.상습
승용,2020,4,화,0,20,죽이야기,둔산동,안전신문고,대전 서구 둔산중로 54 1층,127.387102,36.351621,둔산1동,20,3.상습
승용,2020,4,화,0,20,죽이야기,둔산동,안전신문고,대전 서구 둔산중로 54 1층,127.387102,36.351621,둔산1동,20,3.상습
승용,2020,4,화,0,20,종로약국,둔산동,안전신문고,대전 서구 둔산로 206,127.396766,36.351094,둔산3동,8,2.준상습
승용,2020,4,화,0,20,둔산중학교,갈마동,생활불편신고,대전 서구 갈마역로25번길 70,127.372204,36.353292,갈마1동,315,3.상습
승용,2020,4,화,0,21,드림안경원,관저동,생활불편신고,대전 서구 관저로 157,127.339747,36.299349,관저2동,34,3.상습
승용,2020,4,화,0,22,비산비야,관저동,생활불편신고,대전 서구 관저중로 82,127.335194,36.299288,관저2동,1,1.일반
승용,2020,4,화,0,22,산약초건강원,정림동,안전신문고,대전 서구 정림로66번길 23,127.366387,36.306649,정림동,2,2.준상습
승용,2020,4,화,0,23,둔산중학교,갈마동,생활불편신고,대전 서구 갈마역로25번길 70,127.372204,36.353292,갈마1동,315,3.상습
승용,2020,4,수,1,7,둔산중학교,갈마동,생활불편신고,대전 서구 갈마역로25번길 70,127.372204,36.353292,갈마1동,315,3.상습
승용,2020,4,수,1,7,둔산중학교,갈마동,생활불편신고,대전 서구 갈마역로25번길 70,127.372204,36.353292,갈마1동,315,3.상습
승용,2020,4,수,1,9,이비가 짬뽕,둔산동,안전신문고,대전 서구 둔산중로40번길 19 청암빌딩,127.387948,36.35031,둔산1동,3,2.준상습
화물4톤이하,2020,4,수,1,9,둔산 성광교회,둔산동,안전신문고,대전 서구 문정로170번길 59,127.399139,36.349664,둔산3동,3,2.준상습
승용,2020,4,수,1,12,투다리,만년동,생활불편신고,대전 서구 만년남로11번길 34 1층(만년동),127.374762,36.366374,만년동,7,2.준상습
승용,2020,4,수,1,12,베스토아,만년동,생활불편신고,대전 서구 만년남로11번길 26,127.375175,36.366358,만년동,1,1.일반
승용,2020,4,수,1,13,365 최재혁 가정의학과,가수원동,생활불편신고,대전 서구 계백로 1141 3층,127.350045,36.304813,가수원동,23,3.상습
승용,2020,4,수,1,15,둔산중학교,갈마동,생활불편신고,대전 서구 갈마역로25번길 70,127.372204,36.353292,갈마1동,315,3.상습
승용,2020,4,수,1,15,둔산중학교,갈마동,생활불편신고,대전 서구 갈마역로25번길 70,127.372204,36.353292,갈마1동,315,3.상습
화물4톤이하,2020,4,수,1,16,둔산선사유적지,월평동,안전신문고,대전광역시 서구 둔산동 920,127.384063,36.36261,둔산2동,6,2.준상습
승용,2020,4,수,1,17,스타벅스,만년동,안전신문고,대전 서구 만년로 81,127.381995,36.3677,만년동,1,1.일반
승용,2020,4,수,1,20,할리스커피,괴정동,생활불편신고,대전 서구 용문로 41-80,127.388991,36.339482,괴정동,33,3.상습
승용,2020,4,수,1,20,패션월드,월평동,안전신문고,대전 서구 월평새뜸로 5 패션월드,127.352757,36.352486,월평1동,45,3.상습
승용,2020,4,수,1,23,둔산중학교,갈마동,생활불편신고,대전 서구 갈마역로25번길 70,127.372204,36.353292,갈마1동,315,3.상습
승용,2020,4,수,1,23,둔산중학교,갈마동,생활불편신고,대전 서구 갈마역로25번길 70,127.372204,36.353292,갈마1동,315,3.상습
승용,2020,4,목,0,11,둔산성광교회,둔산동,안전신문고,대전 서구 문정로170번길 59,127.399139,36.349664,둔산3동,3,2.준상습
승용,2020,4,목,0,14,세븐일레븐,탄방동,생활불편신고,대전 서구 계룡로571번길 65 산호아파트,127.386465,36.34476,탄방동,2,2.준상습
승용,2020,4,목,0,18,개나리아파트,탄방동,생활불편신고,대전 서구 문정로10번길 39,127.383032,36.345012,탄방동,26,3.상습
승용,2020,4,목,0,19,산약초건강원,정림동,안전신문고,대전 서구 정림로66번길 23,127.366387,36.306649,정림동,2,2.준상습
화물4톤이하,2020,4,목,0,21,둔산중학교,갈마동,생활불편신고,대전 서구 갈마역로25번길 70,127.372204,36.353292,갈마1동,315,3.상습
화물4톤이하,2020,4,목,0,21,둔산중학교,갈마동,생활불편신고,대전 서구 갈마역로25번길 70,127.372204,36.353292,갈마1동,315,3.상습
승용,2020,4,금,0,10,영일샷시,가장동,생활불편신고,대전 서구 들말5길 18,127.3859,36.328769,가장동,2,2.준상습
승용,2020,4,금,0,13,대전 문정초등학교,둔산동,안전신문고,대전 서구 문정로 180,127.396013,36.350432,둔산3동,1,1.일반
화물4톤이하,2020,4,금,0,13,보브헤어,탄방동,생활불편신고,대전 서구 문정로10번길 39,127.383032,36.345012,탄방동,26,3.상습
승용,2020,4,금,0,13,보브헤어,탄방동,생활불편신고,대전 서구 문정로10번길 39,127.383032,36.345012,탄방동,26,3.상습
승용,2020,4,금,0,15,향우부동산,도마동,생활불편신고,대전 서구 도마로 60 삼정하이츠,127.376921,36.322062,도마1동,24,3.상습
승용,2020,4,금,0,19,청담 맑은의원,가수원동,안전신문고,대전 서구 계백로 1141 가수원클리닉 4층 402호,127.350045,36.304813,가수원동,23,3.상습
승용,2020,4,금,0,19,둔산중학교,갈마동,생활불편신고,대전 서구 갈마역로25번길 70,127.372204,36.353292,갈마1동,315,3.상습
승용,2020,4,금,0,19,하나은행,둔산동,생활불편신고,대전 서구 대덕대로 235 하나은행 둔산,127.378929,36.353832,둔산2동,3,2.준상습
승용,2020,4,금,0,19,둔산중학교,갈마동,생활불편신고,대전 서구 갈마역로25번길 70,127.372204,36.353292,갈마1동,315,3.상습
승용,2020,4,금,0,20,지산프라자2,가수원동,생활불편신고,대전 서구 원도안로 16,127.349169,36.305665,가수원동,48,3.상습
승용,2020,4,토,1,1,둔산중학교,갈마동,생활불편신고,대전 서구 갈마역로25번길 70,127.372204,36.353292,갈마1동,315,3.상습
승용,2020,4,토,1,1,인어공주와연일왕자,월평동,안전신문고,대전 서구 월평중로 1,127.363713,36.354771,월평1동,37,3.상습
승용,2020,4,토,1,11,할리스커피,괴정동,생활불편신고,대전 서구 용문로 41-80,127.388991,36.339482,괴정동,33,3.상습
승합,2020,4,토,1,11,우미린아파트,가수원동,생활불편신고,대전 서구 용소로12번길 5 104호,127.349349,36.308225,가수원동,1,1.일반
승용,2020,4,토,1,12,드림안경원,관저동,안전신문고,대전 서구 관저로 157,127.339747,36.299349,관저2동,34,3.상습
승용,2020,4,토,1,18,둔산중학교,갈마동,생활불편신고,대전 서구 갈마역로25번길 70,127.372204,36.353292,갈마1동,315,3.상습
승용,2020,4,토,1,18,둔산중학교,갈마동,생활불편신고,대전 서구 갈마역로25번길 70,127.372204,36.353292,갈마1동,315,3.상습
승용,2020,4,토,1,22,둔산중학교,갈마동,생활불편신고,대전 서구 갈마역로25번길 70,127.372204,36.353292,갈마1동,315,3.상습
승용,2020,4,토,1,23,대단한내과,둔산동,생활불편신고,대전 서구 둔산중로 20 지하 1층,127.387261,36.348432,탄방동,35,3.상습
승용,2020,4,일,1,18,종로약국,둔산동,안전신문고,대전 서구 둔산로 206,127.396766,36.351094,둔산3동,8,2.준상습
승용,2020,4,일,1,23,본만쥬,갈마동,생활불편신고,대전 서구 갈마역로 11,127.373509,36.351686,갈마1동,75,3.상습
승용,2020,4,일,1,23,본만쥬,갈마동,생활불편신고,대전 서구 갈마역로 11,127.373509,36.351686,갈마1동,75,3.상습
승용,2020,4,일,1,23,둔산중학교,갈마동,생활불편신고,대전 서구 갈마역로25번길 70,127.372204,36.353292,갈마1동,315,3.상습
승용,2020,4,일,1,23,둔산중학교,갈마동,생활불편신고,대전 서구 갈마역로25번길 70,127.372204,36.353292,갈마1동,315,3.상습
승용,2020,4,월,0,10,사루,괴정동,생활불편신고,대전 서구 가장로 74,127.382981,36.335945,괴정동,24,3.상습
승용,2020,4,월,0,11,보브헤어,탄방동,생활불편신고,대전 서구 문정로10번길 39,127.383032,36.345012,탄방동,26,3.상습
승용,2020,4,월,0,11,보브헤어,탄방동,생활불편신고,대전 서구 문정로10번길 39,127.383032,36.345012,탄방동,26,3.상습
승용,2020,4,월,0,15,인어공주와 연일왕자,월평동,안전신문고,대전 서구 한밭대로707번길 13,127.377243,36.358492,월평2동,14,3.상습
승용,2020,4,월,0,22,둔산타워,둔산동,안전신문고,대전 서구 둔산로 136,127.388945,36.351018,둔산1동,4,2.준상습
승용,2020,4,화,0,1,둔산중학교,갈마동,생활불편신고,대전 서구 갈마역로25번길 70,127.372204,36.353292,갈마1동,315,3.상습
승용,2020,4,화,0,2,또바기순대,갈마동,생활불편신고,대전 서구 갈마로 70,127.369254,36.346121,갈마1동,9,2.준상습
승용,2020,4,화,0,15,둔산중학교,갈마동,생활불편신고,대전 서구 갈마역로25번길 70,127.372204,36.353292,갈마1동,315,3.상습
화물4톤이하,2020,4,화,0,20,성가일식,만년동,생활불편신고,대전 서구 만년남로3번길 59,127.373266,36.365339,만년동,11,3.상습
승용,2020,4,화,0,21,드림안경원,관저동,생활불편신고,대전 서구 관저로 157,127.339747,36.299349,관저2동,34,3.상습
승용,2020,4,화,0,22,스페이스편의점,관저동,생활불편신고,대전 서구 관저로129번길 3 1층,127.336119,36.29914,관저2동,15,3.상습
승용,2020,4,수,0,0,둔산중학교,갈마동,생활불편신고,대전 서구 갈마역로25번길 70,127.372204,36.353292,갈마1동,315,3.상습
